Asia/Shanghai	Africa/Kinshasa	Europe/Istanbul	Africa/Lagos	Asia/Ho_Chi_Minh	Asia/Karachi	Asia/Kolkata	America/Sao_Paulo	America/Mexico_City	Europe/Moscow	Asia/Dhaka	Asia/Seoul	Asia/Tokyo	Africa/Cairo	Africa/Johannesburg	Europe/London	America/New_York	Asia/Jakarta	Asia/Taipei	America/Lima	America/Bogota	Asia/Hong_Kong	Asia/Baghdad	Asia/Tehran	Africa/Abidjan	Australia/Sydney	Asia/Singapore	Australia/Melbourne	Africa/Dar_es_Salaam	Asia/Bangkok	America/Santiago	Asia/Riyadh	Asia/Yangon	Asia/Kabul	Africa/Nairobi	Africa/Bamako	Africa/Addis_Ababa	America/Los_Angeles	Asia/Dubai	Africa/Casablanca	Europe/Berlin	Europe/Madrid	Asia/Pyongyang	Asia/Manila	Asia/Urumqi	America/Caracas	Europe/Kyiv	America/Argentina/Buenos_Aires	America/Toronto	America/Guayaquil	Australia/Brisbane	Africa/Luanda	America/Bahia	America/Chicago	Africa/Dakar	Africa/Mogadishu	Africa/Accra	Africa/Ouagadougou	America/Fortaleza	Australia/Perth	Africa/Algiers	Asia/Baku	Europe/Rome	Africa/Lubumbashi	America/Manaus	Africa/Lusaka	America/Santo_Domingo	Africa/Lome	America/Havana	Europe/Paris	America/Argentina/Cordoba	Asia/Damascus	America/La_Paz	Africa/Brazzaville	Asia/Tashkent	Asia/Almaty	Africa/Khartoum	Asia/Aden	Africa/Conakry	America/Tijuana	Asia/Beirut	Europe/Bucharest	Europe/Minsk	Europe/Budapest	Europe/Warsaw	Europe/Vienna	Africa/Kampala	America/Recife	America/Phoenix	Asia/Novosibirsk	Asia/Phnom_Penh	Pacific/Auckland	Africa/Harare	Africa/Monrovia	Europe/Stockholm	America/Ciudad_Juarez	America/Belem	Asia/Yekaterinburg	America/Asuncion	Asia/Makassar	Australia/Adelaide	Asia/Kuala_Lumpur	Asia/Kathmandu	Africa/Ndjamena	Indian/Antananarivo	Africa/Douala	Africa/Niamey	America/Edmonton	Africa/Tripoli	Asia/Amman	Europe/Belgrade	America/Montevideo	Africa/Maputo	America/Port-au-Prince	America/Merida	Africa/Nouakchott	Asia/Omsk	Europe/Prague	Europe/Samara	Europe/Copenhagen	Europe/Sofia	Asia/Yerevan	America/Monterrey	Africa/Kigali	Africa/Blantyre	Asia/Krasnoyarsk	Europe/Oslo	Asia/Tbilisi	America/Maceio	Asia/Ashgabat	Europe/Dublin	Europe/Brussels	Europe/Volgograd	America/Guatemala	America/Managua	Asia/Jerusalem	America/Jamaica	America/Chihuahua	America/Campo_Grande	Asia/Bishkek	America/Cancun	America/Indiana/Indianapolis	Europe/Amsterdam	America/Tegucigalpa	Africa/Libreville	Europe/Saratov	Asia/Ulaanbaatar	Asia/Vientiane	Africa/Bangui	America/Hermosillo	America/Mazatlan	Africa/Freetown	Asia/Muscat	Africa/Bujumbura	America/Winnipeg	Europe/Riga	America/Denver	Europe/Sarajevo	Africa/Tunis	Asia/Pontianak	Asia/Dushanbe	Africa/Porto-Novo	Europe/Athens	Europe/Zagreb	America/Vancouver	Europe/Helsinki	Asia/Macau	Asia/Colombo	America/Detroit	Asia/Kuwait	Europe/Chisinau	Asia/Barnaul	Europe/Ulyanovsk	Africa/Djibouti	America/Kentucky/Louisville	Asia/Irkutsk	Asia/Vladivostok	America/Cuiaba	Asia/Samarkand	America/Matamoros	Asia/Tomsk	Africa/Asmara	Asia/Novokuznetsk	America/Porto_Velho	America/Argentina/Tucuman	Europe/Simferopol	Europe/Vilnius	Europe/Astrakhan	America/El_Salvador	America/Argentina/Salta	Europe/Lisbon	Europe/Kirov	Asia/Aqtobe	Asia/Kuching	Europe/Kaliningrad	Europe/Skopje	America/Halifax	Africa/Juba	Africa/Bissau	Asia/Hebron	Europe/Bratislava	America/Boa_Vista	America/Rio_Branco	Europe/Tirane	America/Puerto_Rico	Europe/Zurich	Asia/Jayapura	Asia/Gaza	America/Panama	Europe/Tallinn	Africa/Windhoek	Atlantic/Canary	Africa/Maseru	Asia/Qyzylorda	Pacific/Honolulu	Asia/Chita	Asia/Qatar	Africa/Banjul	America/Costa_Rica	Asia/Oral	America/Araguaina	Asia/Atyrau	America/Anchorage	Pacific/Port_Moresby	Europe/Ljubljana	America/Regina	America/Argentina/Jujuy	Australia/Hobart	Africa/Gaborone	Europe/Podgorica	America/Boise	Asia/Yakutsk	America/Guyana	America/Nassau	America/Paramaribo	Asia/Qostanay	Asia/Nicosia	Asia/Sakhalin	Africa/El_Aaiun	America/Santarem	Asia/Kamchatka	America/Argentina/La_Rioja	Asia/Bahrain	Africa/Malabo	America/Argentina/San_Luis	America/Argentina/Catamarca	Indian/Mauritius	Indian/Reunion	Asia/Dili	Asia/Aqtau	Australia/Darwin	Atlantic/Cape_Verde	America/Argentina/San_Juan	America/Curacao	Atlantic/Reykjavik	America/Argentina/Mendoza	America/Punta_Arenas	Africa/Mbabane	America/St_Johns	America/Glace_Bay	Atlantic/Madeira	Indian/Maldives	Asia/Thimphu	America/Barbados	America/Argentina/Rio_Gallegos	Pacific/Noumea	Asia/Magadan	Pacific/Fiji	America/Martinique	America/Moncton	Africa/Ceuta	Europe/Luxembourg	Indian/Comoro	America/Port_of_Spain	America/Belize	Asia/Brunei	America/Cayenne	America/Argentina/Ushuaia	Pacific/Guadalcanal	Indian/Mayotte	America/Guadeloupe	Africa/Sao_Tome	America/Antigua	America/St_Thomas	Pacific/Saipan	America/Coyhaique	Pacific/Guam	Asia/Famagusta	America/Eirunepe	Pacific/Apia	Pacific/Tarawa	Pacific/Bougainville	Pacific/Efate	Europe/Monaco	Europe/Malta	America/Juneau	Asia/Hovd	America/Aruba	Pacific/Tahiti	America/Cayman	America/Whitehorse	America/Ojinaga	Europe/Jersey	Europe/Gibraltar	Europe/Isle_of_Man	Pacific/Majuro	America/St_Lucia	America/St_Vincent	America/Grand_Turk	Indian/Mahe	Pacific/Tongatapu	America/Dawson_Creek	America/North_Dakota/New_Salem	Europe/Andorra	America/Bahia_Banderas	Atlantic/Azores	Australia/Broken_Hill	America/Swift_Current	America/Dominica	Europe/Guernsey	Asia/Anadyr	America/Indiana/Vincennes	America/Nuuk	Pacific/Rarotonga	Atlantic/Faroe	America/St_Kitts	Pacific/Pago_Pago	Europe/Mariehamn	America/Kralendijk	America/Tortola	America/Grenada	Pacific/Pohnpei	Pacific/Funafuti	America/Miquelon	America/St_Barthelemy	America/Marigot	Europe/Vaduz	Europe/San_Marino	Arctic/Longyearbyen	Atlantic/Stanley	America/Anguilla	America/Lower_Princes	Pacific/Wallis	Pacific/Nauru	America/Montserrat	Atlantic/Bermuda	Pacific/Norfolk	Europe/Vatican	Atlantic/St_Helena	Pacific/Niue	Indian/Christmas	Indian/Cocos	Pacific/Pitcairn	Indian/Kerguelen	Atlantic/South_Georgia	Pacific/Palau
CN|China	CD|Democratic Republic of the Congo	TR|Turkey	NG|Nigeria	VN|Vietnam	PK|Pakistan	IN|India	BR|Brazil	MX|Mexico	RU|Russia	BD|Bangladesh	KR|South Korea	JP|Japan	EG|Egypt	ZA|South Africa	GB|United Kingdom	US|United States	ID|Indonesia	TW|Taiwan	PE|Peru	CO|Colombia	HK|Hong Kong	IQ|Iraq	IR|Iran	CI|Ivory Coast	AU|Australia	SG|Singapore	TZ|Tanzania	TH|Thailand	CL|Chile	SA|Saudi Arabia	MM|Myanmar	AF|Afghanistan	KE|Kenya	ML|Mali	ET|Ethiopia	AE|United Arab Emirates	MA|Morocco	DE|Germany	ES|Spain	KP|North Korea	PH|Philippines	VE|Venezuela	UA|Ukraine	AR|Argentina	CA|Canada	EC|Ecuador	AO|Angola	SN|Senegal	SO|Somalia	GH|Ghana	BF|Burkina Faso	DZ|Algeria	AZ|Azerbaijan	IT|Italy	ZM|Zambia	DO|Dominican Republic	TG|Togo	CU|Cuba	FR|France	SY|Syria	BO|Bolivia	CG|Republic of the Congo	UZ|Uzbekistan	KZ|Kazakhstan	SD|Sudan	YE|Yemen	GN|Guinea	LB|Lebanon	RO|Romania	BY|Belarus	HU|Hungary	PL|Poland	AT|Austria	UG|Uganda	KH|Cambodia	NZ|New Zealand	ZW|Zimbabwe	LR|Liberia	SE|Sweden	PY|Paraguay	MY|Malaysia	NP|Nepal	TD|Chad	MG|Madagascar	CM|Cameroon	NE|Niger	LY|Libya	JO|Jordan	RS|Serbia	UY|Uruguay	MZ|Mozambique	HT|Haiti	MR|Mauritania	CZ|Czechia	DK|Denmark	BG|Bulgaria	AM|Armenia	RW|Rwanda	MW|Malawi	NO|Norway	GE|Georgia	TM|Turkmenistan	IE|Ireland	BE|Belgium	GT|Guatemala	NI|Nicaragua	IL|Israel	JM|Jamaica	KG|Kyrgyzstan	NL|The Netherlands	HN|Honduras	GA|Gabon	MN|Mongolia	LA|Laos	CF|Central African Republic	SL|Sierra Leone	OM|Oman	BI|Burundi	LV|Latvia	BA|Bosnia and Herzegovina	TN|Tunisia	TJ|Tajikistan	BJ|Benin	GR|Greece	HR|Croatia	FI|Finland	MO|Macao	LK|Sri Lanka	KW|Kuwait	MD|Moldova	DJ|Djibouti	ER|Eritrea	XK|Kosovo	LT|Lithuania	SV|El Salvador	PT|Portugal	MK|North Macedonia	SS|South Sudan	GW|Guinea-Bissau	PS|Palestinian Territory	SK|Slovakia	AL|Albania	PR|Puerto Rico	CH|Switzerland	PA|Panama	EE|Estonia	NA|Namibia	LS|Lesotho	QA|Qatar	GM|Gambia	CR|Costa Rica	PG|Papua New Guinea	SI|Slovenia	BW|Botswana	ME|Montenegro	GY|Guyana	BS|Bahamas	SR|Suriname	CY|Cyprus	EH|Western Sahara	BH|Bahrain	GQ|Equatorial Guinea	MU|Mauritius	RE|Reunion	TL|Timor Leste	CV|Cabo Verde	CW|Curacao	IS|Iceland	SZ|Eswatini	MV|Maldives	BT|Bhutan	BB|Barbados	NC|New Caledonia	FJ|Fiji	MQ|Martinique	LU|Luxembourg	KM|Comoros	TT|Trinidad and Tobago	BZ|Belize	BN|Brunei	GF|French Guiana	SB|Solomon Islands	YT|Mayotte	GP|Guadeloupe	ST|Sao Tome and Principe	AG|Antigua and Barbuda	VI|U.S. Virgin Islands	MP|Northern Mariana Islands	GU|Guam	WS|Samoa	KI|Kiribati	VU|Vanuatu	MC|Monaco	MT|Malta	AW|Aruba	PF|French Polynesia	KY|Cayman Islands	JE|Jersey	GI|Gibraltar	IM|Isle of Man	MH|Marshall Islands	LC|Saint Lucia	VC|Saint Vincent and the Grenadines	TC|Turks and Caicos Islands	SC|Seychelles	TO|Tonga	AD|Andorra	DM|Dominica	GG|Guernsey	GL|Greenland	CK|Cook Islands	FO|Faroe Islands	KN|Saint Kitts and Nevis	AS|American Samoa	AX|Aland Islands	BQ|Bonaire, Saint Eustatius and Saba 	VG|British Virgin Islands	GD|Grenada	FM|Micronesia	TV|Tuvalu	PM|Saint Pierre and Miquelon	BL|Saint Barthelemy	MF|Saint Martin	LI|Liechtenstein	SM|San Marino	SJ|Svalbard and Jan Mayen	FK|Falkland Islands	AI|Anguilla	SX|Sint Maarten	WF|Wallis and Futuna	NR|Nauru	MS|Montserrat	BM|Bermuda	NF|Norfolk Island	VA|Vatican	SH|Saint Helena	NU|Niue	CX|Christmas Island	CC|Cocos Islands	PN|Pitcairn	TF|French Southern Territories	GS|South Georgia and the South Sandwich Islands	PW|Palau
Ōamishirasato	35.5118	140.3526	12	12	48129	大網白里
Concepción	-23.3999	-57.4324	98	80	48123	
McLean	38.9343	-77.1775	16	16	48115	麥克利恩
Avellino	40.9149	14.791	62	54	48104	
Centenario	-38.8295	-68.1318	189	44	48101	
Kyaikkami	16.0769	97.5639	32	31	48100	吉坎眉
Tevragh Zeina	18.0989	-15.9885	115	93	48093	
Qianliu	22.9	100.2	0	0	48090	
Sonaguera	15.6333	-86.3333	143	111	48087	
Palmira	7.8375	-72.2279	45	42	48087	
San Lorenzo	40.8569	14.2648	62	54	48078	
Le Blanc-Mesnil	48.9387	2.4614	69	59	48077	
Weiji	34.0333	117.95	0	0	48069	
Wangfen	36.55	118.3833	0	0	48052	
Bābolsar	36.6993	52.6501	23	23	48051	
Anakaputhur	12.9828	80.1264	6	6	48050	
Villejuif	48.7939	2.3599	69	59	48048	犹太城
Soest	51.5756	8.1062	40	38	48037	索斯特
São Bento	-2.6958	-44.8214	58	7	48036	
Bayburt	40.2563	40.2229	2	2	48036	巴伊布尔特省
Bocaiúva	-17.1078	-43.815	7	7	48032	
Colonia del Sol	22.9127	-109.9266	150	8	48032	
Santa Ana Chiautempan	19.3066	-98.1877	8	8	48030	
Kanye	-24.9668	25.3327	228	154	48028	卡內
Kibuye	-2.0603	29.3478	123	98	48024	
Parbatipur	25.6637	88.9309	10	10	48020	
Jielong	29.2495	106.7766	0	0	48018	接龙
Paris 07 Palais-Bourbon	48.8565	2.321	69	59	48015	
Shināş	24.7426	56.467	152	117	48009	
Iwakura	35.2833	136.8667	12	12	48007	岩倉
Takua Pa	8.8705	98.3438	29	28	48004	
Hennef (Sieg)	50.7756	7.2831	40	38	48002	亨内夫
Hadero	7.2	37.6667	36	35	48000	
Tunduru	-11.0667	37.35	28	27	48000	
Quimistán	15.3475	-88.4052	143	111	47993	
Vagharshapat	40.1656	44.2946	121	97	47989	埃奇米亞津
Newark	40.0581	-82.4013	16	16	47986	
Īṭahari̇̄	26.6637	87.274	102	82	47984	
Tānālūr	10.9515	75.9096	6	6	47976	
Nanto-shi	36.5692	136.9116	12	12	47976	南砺
Nanto	36.5127	136.8935	12	12	47976	南砺
Iriba	15.1167	22.25	103	83	47972	
Nkawkaw	6.5458	-0.7626	56	50	47968	
Phú Khương	11.2833	106.1333	4	4	47966	
Nguékhokh	14.5125	-17.0045	54	48	47964	
Ceres	37.5949	-120.9577	37	16	47963	锡里斯
Shuangfu	29.4136	106.2701	0	0	47962	双河场
El Carmen de Bolívar	9.7174	-75.1202	20	20	47957	
Barras	-4.2444	-42.2944	58	7	47938	
Banyo	6.75	11.8167	105	85	47936	
Bhīnmāl	24.9994	72.2714	6	6	47932	
Estância Velha	-29.6483	-51.1739	7	7	47924	
Sadasivpet	17.6193	77.9526	6	6	47920	萨达西沃佩特
Kazanlak	42.6167	25.4	120	96	47918	
Takeo	33.1901	130.0208	12	12	47914	武雄市
Tomioka	36.2541	138.8981	12	12	47911	富岡
Rastatt	48.8585	8.2096	40	38	47906	拉施塔特
Damxung	30.478	91.1055	0	0	47900	当曲卡
Long Eaton	52.8986	-1.2714	15	15	47898	
Bakhtiarpur	25.456	85.5329	6	6	47897	
Alexandria	31.3113	-92.4451	53	16	47889	亚历山德里亚
Baizi	30.094	105.713	0	0	47879	白梓
Chesterfield	38.6631	-90.5771	53	16	47864	
Moyale	3.5266	39.0561	34	33	47850	摩亞雷
Jalandhar Cantonment	31.2942	75.6197	6	6	47845	
Athani	16.7261	75.0642	6	6	47842	阿特尼
Ratnapura	6.6858	80.4036	167	128	47832	拉特納普勒
Campo Verde	-15.5467	-55.1689	177	7	47831	
Campina Grande do Sul	-25.3056	-49.0553	7	7	47825	南大坎皮纳
Tierra Blanca	18.4477	-96.3591	8	8	47824	
Aībak	36.2647	68.0155	33	32	47823	
Barnstable	41.7001	-70.2995	16	16	47821	巴恩斯特布尔
Warud	21.471	78.2696	6	6	47817	瓦魯德
Erkrath	51.2223	6.9083	40	38	47815	埃尔克拉特
Wānkāner	22.612	70.9438	6	6	47814	
Salina	38.8403	-97.6114	53	16	47813	
Lawrence	39.8387	-86.0253	141	16	47809	
Yuexi	30.9113	108.1593	0	0	47802	岳溪
Juína	-11.4205	-58.7549	177	7	47800	
Werota	11.9167	37.7	36	35	47800	沃雷塔
Ol Kalou	-0.2709	36.3792	34	33	47795	
Inverness	57.4791	-4.224	15	15	47790	印威內斯
Durham	54.7768	-1.5757	15	15	47785	對衡
Bruchsal	49.1243	8.598	40	38	47784	布鲁萨尔
Krosno	49.6887	21.7706	84	72	47784	克羅斯諾
Monte Santo	-10.4378	-39.3328	52	7	47780	圣山镇
Luwuk	-0.9516	122.7875	99	17	47778	
Lecherías	10.1917	-64.6921	45	42	47778	
Churāchāndpur	24.3335	93.67	6	6	47774	
Shima	34.3333	136.8333	12	12	47774	志摩
Narathiwat	6.4264	101.8231	29	28	47771	
Nichelino	45.0003	7.6531	62	54	47760	
Diamniadio	14.7205	-17.1816	54	48	47759	迪安尼究
Donggang	22.4652	120.4493	18	18	47746	東港
Sungai Raya	0.7	108.9	159	17	47735	
Saonré	12.2751	-1.5769	57	51	47728	
Bilhorod-Dnistrovskyi	46.1948	30.3483	46	43	47727	
Sufālat Samā’il	23.3167	58.0167	152	117	47718	
Bel Air South	39.5051	-76.3198	16	16	47709	南貝萊爾
Dūngarpur	23.8431	73.7147	6	6	47706	
Paoua	7.2427	16.4406	148	115	47703	
Diamantina	-18.2469	-43.6035	7	7	47702	
Chhaya	21.6288	69.6339	6	6	47699	
Pearl City	21.3973	-157.9752	214	16	47698	
Weißensee	52.5563	13.4665	40	38	47693	
Monte Carmelo	-18.7247	-47.4986	7	7	47692	
Higashine	38.4389	140.4006	12	12	47682	東根
Kurganinsk	44.8845	40.5889	9	9	47681	庫爾加寧斯克
Hørsholm	55.881	12.5011	119	95	47680	
Raduzhny	62.0961	77.475	97	9	47679	拉杜日內
Euclid	41.5931	-81.5268	16	16	47676	欧几里德
Greve	55.5833	12.3	119	95	47671	
Bireun	5.203	96.7009	17	17	47670	
Dumka	24.2678	87.2485	6	6	47663	丼卡
Queimadas	-7.3583	-35.8983	58	7	47658	
Cuijiaji	36.6253	119.7133	0	0	47651	崔家集
Merouana	35.6311	5.9119	60	52	47646	
São Benedito	-4.0486	-40.865	58	7	47640	
Ishigaki	24.3448	124.1572	12	12	47637	石垣
Roseville	42.4973	-82.9371	168	16	47637	羅斯維
Jieshi	29.3896	106.6078	0	0	47636	界石
Balung	-7.7333	113.9167	17	17	47631	
San Lorenzo	-28.1344	-58.7668	70	44	47626	
Singen	47.7593	8.8403	40	38	47621	辛根
Texas City	29.3838	-94.9027	53	16	47618	德克薩斯城
Ouidah	6.3631	2.0851	161	123	47616	圣约翰堡
Wauwatosa	43.0495	-88.0076	53	16	47614	
Ono	34.85	134.9333	12	12	47609	小野
Mtsensk	53.2788	36.5805	9	9	47609	姆岑斯克
Gādarwāra	22.9235	78.7849	6	6	47604	
Kibre Mengist	5.8833	38.9833	36	35	47600	
Yumbe	3.4651	31.2469	86	74	47600	
Sidi Bouzid	35.0382	9.4849	158	121	47595	西迪布濟德
Waiau-Pacific Palisades	21.4002	-157.9545	214	16	47591	
Āzādshahr	37.0864	55.1722	23	23	47590	
Badulla	6.9802	81.0577	167	128	47587	巴杜勒
Yavné	31.8781	34.7398	135	107	47585	亞夫內
Bedong	5.7274	100.5088	101	81	47585	
Grasse	43.6578	6.9254	69	59	47581	格拉斯
Centenario	-9.5166	-77.5305	19	19	47581	
Heerhugowaard	52.6714	4.8486	142	110	47580	海爾許霍瓦德
Aného	6.228	1.5919	67	57	47579	阿內霍
Monte Alto	-21.2611	-48.4964	7	7	47574	蒙蒂阿尔图
Suluova	40.8313	35.6479	2	2	47572	
Pithorāgarh	29.5835	80.2095	6	6	47571	
Damoujia	36.5436	119.8133	0	0	47569	大牟家
Vermont Square	34.002	-118.299	37	16	47555	
Ballia	25.4214	86.3144	6	6	47550	
Bihtā	25.5588	84.8714	6	6	47549	
Colomba	14.7073	-91.7317	133	105	47544	
Civitavecchia	42.0932	11.7967	62	54	47543	
Belaya Kalitva	48.1793	40.7792	9	9	47521	白卡利特瓦
Florin	38.496	-121.4088	37	16	47513	弗羅林
Atraulī	28.0296	78.2857	6	6	47512	
Jerada	34.31	-2.16	39	37	47507	
Rūdsar	37.137	50.2917	23	23	47502	
Stuttgart-Ost	48.7836	9.2103	40	38	47500	
Shakiso	5.7649	38.9101	36	35	47500	沙基索
Injibara	11	36.9167	36	35	47500	
Walajapet	12.9251	79.3663	6	6	47498	
Dülmen	51.8315	7.2808	40	38	47495	迪爾門
Alajuela	10.0172	-84.2127	218	151	47494	阿拉胡埃拉
Masbate	12.3717	123.6249	43	41	47490	
Aznā	33.4564	49.4565	23	23	47489	
Settimo Torinese	45.1392	7.7701	62	54	47485	
Aznā	33.6095	48.9307	23	23	47482	
Poso	-1.3959	120.7524	99	17	47477	
Koraput	18.812	82.7105	6	6	47468	科拉普特
Twin Falls	42.563	-114.4609	230	16	47468	特溫福爾斯
Yŏch’im-dong	40.3617	126.6585	42	40	47460	
Shelekhov	52.2159	104.0993	175	9	47459	謝列霍夫
Umarkhed	19.6014	77.6888	6	6	47458	
Altos	-5.0381	-42.46	58	7	47453	
San Pedro	-33.6792	-59.6663	47	44	47452	
Glenview	42.0697	-87.7878	53	16	47446	
Montana	43.4128	23.2217	120	96	47445	蒙塔納
Frankenthal	49.5341	8.3536	40	38	47438	弗兰肯塔尔
Vista Alegre	40.3843	-3.7458	41	39	47427	
Ucu Seles	-11.4124	14.3066	51	47	47421	
Northwich	53.2588	-2.5202	15	15	47421	
Gudalur	9.6783	77.2495	6	6	47419	
Aïn Sefra	32.75	-0.5833	60	52	47415	
Gryazi	52.4954	39.9403	9	9	47413	
Al Hasaheisa	14.7526	33.2984	76	65	47408	
East Providence	41.8137	-71.3701	16	16	47408	东普罗维登斯
Upper Hutt	-41.1383	175.0502	91	76	47400	上哈特
Santana do Ipanema	-9.3783	-37.2453	128	7	47397	
Upper Bicutan	14.4996	121.0507	43	41	47397	
Osório	-29.8867	-50.2697	7	7	47396	奥索里乌
Kunnamangalam	11.3046	75.8777	6	6	47396	
Herzogenrath	50.8687	6.0932	40	38	47381	黑尔措根拉特
Cutral-Có	-38.9342	-69.2305	189	44	47380	
Valasaravakkam	13.0439	80.1725	6	6	47378	
Palm Springs	33.8303	-116.5453	37	16	47371	棕櫚泉
São Francisco de Itabapoana	-21.3019	-40.9614	7	7	47368	
Dębica	50.0515	21.4114	84	72	47366	登比察
Şebin Karahisar	40.2883	38.4236	2	2	47360	
Perth	56.3952	-3.4314	15	15	47350	伯斯
Nagykanizsa	46.4535	16.991	83	71	47349	瑙吉考尼饒
Cono Norte	-16.3237	-71.5815	19	19	47347	
Lota	-37.0899	-73.1577	30	29	47339	洛塔
San Luis Obispo	35.2828	-120.6596	37	16	47339	
Sevran	48.9447	2.5275	69	59	47334	塞夫朗
Kifisiá	38.0744	23.8111	162	124	47332	
Shunhe	34.8418	116.5572	0	0	47330	
Jodhpur	21.9017	70.0327	6	6	47329	
Alangad	10.1019	76.291	6	6	47329	
Alengād	10.119	76.3023	6	6	47329	
Candaba	15.0956	120.8267	43	41	47326	
Sri Aman	1.2472	111.4528	193	81	47313	
Ouenza	35.9533	8.1292	60	52	47312	
Matsulu	-25.523	31.3569	14	14	47306	
Rijswijk	52.0363	4.325	142	110	47299	
Pran Buri	12.3849	99.9016	29	28	47293	
Shchuchinsk	52.9359	70.189	75	64	47290	
Chabahar	25.2919	60.643	23	23	47287	恰赫巴哈爾
São José de Mipibu	-6.0747	-35.2378	58	7	47286	
Ursus	52.1952	20.8842	84	72	47285	烏爾蘇斯區
Gongqingcheng	29.2492	115.8095	0	0	47284	
Nysa	50.4738	17.3344	84	72	47283	尼斯
Hekou	34.5778	116.8139	0	0	47281	
Watsa	3.0372	29.5355	63	1	47278	
Castres	43.6053	2.2409	69	59	47275	卡斯特爾
Starogard Gdański	53.964	18.5264	84	72	47272	格但斯克舊城
Mozhga	56.4458	52.2156	118	9	47270	
Punalūr	9.0196	76.9226	6	6	47263	
Chalon-sur-Saône	46.7811	4.8537	69	59	47251	索恩河畔沙隆
Ar Rumaythah	31.5284	45.2038	22	22	47248	
Lokossa	6.6387	1.7167	161	123	47246	
Ramat HaSharon	32.1461	34.8394	135	107	47245	拉马特沙龙
Vikramasingapuram	8.7148	77.3903	6	6	47241	
Mission District	37.7599	-122.4191	37	16	47234	
Bria	6.5423	21.9863	148	115	47226	
Tire	38.0888	27.7351	2	2	47220	
Okhtyrka	50.3085	34.8947	46	43	47216	
Hanwang	34.1944	117.0833	0	0	47205	
Diaoyucheng	29.9988	106.2661	0	0	47205	钓鱼城
Rwamagana	-1.9487	30.4347	123	98	47203	盧瓦馬加納
West End	49.2833	-123.1333	164	45	47200	西端区
Degeh Bur	8.2206	43.5572	36	35	47200	
Sawara	35.8833	140.5	12	12	47199	佐原市
Kafr al Baţţīkh	31.404	31.7378	13	13	47198	
Marseille 04	43.3021	5.4014	69	59	47193	
Abu Jibeha	11.4562	31.2285	76	65	47188	
Vattiyūrkāvu	8.5247	76.9889	6	6	47187	
Padrauna	26.904	83.9809	6	6	47181	伯德劳纳
Marine Parade	1.3031	103.9078	26	26	47180	馬林百列
Karanganom	-7.6489	110.625	17	17	47179	
Ambāh	26.7042	78.2268	6	6	47177	
Nga Sơn	20.0072	105.9704	4	4	47176	
Florida	3.3223	-76.2348	20	20	47173	
Changsha	31	108.3046	0	0	47170	长沙
Jovellanos	22.8045	-81.1918	68	58	47164	
Dzerzhinsky	55.6274	37.858	9	9	47163	
Lancaster	54.0465	-2.7999	15	15	47162	蘭卡斯特
Santa Ana	15.0955	120.767	43	41	47158	
Umeki	31.6667	130.3833	12	12	47153	
Jatoi Shimali	29.5183	70.8447	5	5	47144	
Viterbo	42.4194	12.1056	62	54	47134	
Komalapuram	9.5419	76.3424	6	6	47126	
Kongtan	29.1441	104.6747	0	0	47125	孔滩
Sidrolândia	-20.9319	-54.9614	138	7	47118	
Mandeville	18.0417	-77.5071	136	108	47115	
Affery	6.3204	-3.9524	24	24	47109	
Country Club	25.9481	-80.317	16	16	47105	
Battipaglia	40.6086	14.9821	62	54	47104	
Hedensted	55.7704	9.7011	119	95	47099	
Barberena	14.3074	-90.3616	133	105	47093	
Gwynn Oak	39.3326	-76.6928	16	16	47092	
Tsiroanomandidy	-18.7697	46.0465	104	84	47087	
Rho	45.5324	9.0402	62	54	47086	
Jawhar	2.7809	45.5005	55	49	47086	
Şowme‘eh Sarā	37.3013	49.315	23	23	47083	
Pyapon	16.2854	95.6788	32	31	47082	皮亞朋
Mattanur	11.9302	75.5715	6	6	47078	
Nawá	32.8865	36.0391	71	60	47066	
San Marcos	14.9644	-91.7949	133	105	47063	聖馬科斯
Thị Trấn Đầm Hà	21.3531	107.5972	4	4	47060	
Arras	50.293	2.7819	69	59	47052	阿拉斯
Sant Gervasi - Galvany	41.3975	2.143	41	39	47043	
Sanremo	43.8173	7.7772	62	54	47043	
Harpanahalli	14.7877	75.9886	6	6	47039	
Kulu	39.0951	33.0799	2	2	47037	
Bolobo	-2.158	16.2325	1	1	47032	
Aga	30.9416	31.2904	13	13	47013	
Boulogne-sur-Mer	50.7249	1.6137	69	59	47013	滨海布洛涅
Cabreúva	-23.3075	-47.1328	7	7	47011	
Kendrāparha	20.5017	86.4223	6	6	47006	
Shido	34.3233	134.1733	12	12	47003	志度
Lörrach	47.615	7.6646	40	38	47002	罗拉赫
Sipe Sipe	-17.4542	-66.3574	72	61	47000	
Tipton	52.5296	-2.0677	15	15	47000	
Beryozovsky	56.9083	60.8019	97	9	47000	
El Hamma	33.8915	9.7963	158	121	47000	
Kyela	-9.5833	33.85	28	27	47000	
Winnetka	34.2133	-118.572	37	16	47000	
Ilaro	6.889	3.0142	3	3	46999	
Inashiki	35.9563	140.3236	12	12	46994	稲敷
Zaafarana	29.1101	32.6601	13	13	46993	
Amursk	50.2322	136.897	176	9	46993	阿穆尔斯克
Santurtzi	43.3284	-3.0325	41	39	46978	
Takashima	35.4135	136.0161	12	12	46976	高島
Tlapa de Comonfort	17.5453	-98.576	8	8	46975	
Tighri	28.5123	77.2408	6	6	46974	
Tizimín	21.143	-88.1519	114	8	46971	
